INFO 2025-04-19 22:41:35,888 autoreload 6468 7808 Watching for file changes with StatReloader
INFO 2025-04-25 23:40:21,414 basehttp 8152 13752 "GET /api/documents/invoices/?search=MCH10&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:21,522 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MCH100&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:21,560 basehttp 8152 13752 "GET /api/documents/invoices/?search=MCH100&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:40:21,750 basehttp 8152 13752 "OPTIONS /api/documents/invoices/?search=MCH1001&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:40:21,802 basehttp 8152 13752 "GET /api/documents/invoices/?search=MCH1001&page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:42:10,395 autoreload 8152 15364 D:\OzhanTejarat\documents\views.py changed, reloading.
INFO 2025-04-25 23:42:11,183 autoreload 9520 15836 Watching for file changes with StatReloader
INFO 2025-04-25 23:42:58,863 autoreload 9520 15836 D:\OzhanTejarat\documents\views.py changed, reloading.
INFO 2025-04-25 23:42:59,555 autoreload 9592 18412 Watching for file changes with StatReloader
INFO 2025-04-25 23:43:00,982 basehttp 9592 8968 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-25 23:43:01,975 basehttp 9592 8968 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:43:01,982 basehttp 9592 13956 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:43:02,269 basehttp 9592 13956 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-25 23:43:04,436 basehttp 9592 13956 "OPTIONS /api/documents/invoices/?search=m&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:43:04,496 basehttp 9592 13956 "GET /api/documents/invoices/?search=m&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:43:05,334 basehttp 9592 13956 "OPTIONS /api/documents/invoices/?search=mc&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:43:05,383 basehttp 9592 13956 "GET /api/documents/invoices/?search=mc&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:43:05,492 basehttp 9592 13956 "OPTIONS /api/documents/invoices/?search=mch&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:43:05,538 basehttp 9592 13956 "GET /api/documents/invoices/?search=mch&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:43:08,176 basehttp 9592 13956 "GET /api/documents/invoices/?search=mc&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:43:08,516 basehttp 9592 13956 "GET /api/documents/invoices/?search=m&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:43:08,563 basehttp 9592 13956 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:44:26,804 basehttp 9592 13956 "OPTIONS /api/documents/invoices/?search=9&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:44:26,851 basehttp 9592 13956 "GET /api/documents/invoices/?search=9&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:44:27,119 basehttp 9592 13956 "OPTIONS /api/documents/invoices/?search=94&page=1&page_size=5 HTTP/1.1" 200 0
INFO 2025-04-25 23:44:27,262 basehttp 9592 13956 "GET /api/documents/invoices/?search=94&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:44:28,396 basehttp 9592 13956 "GET /api/documents/invoices/?search=9&page=1&page_size=5 HTTP/1.1" 200 748
INFO 2025-04-25 23:44:29,102 basehttp 9592 13956 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-25 23:44:57,043 basehttp 9592 13956 "OPTIONS /api/documents/invoices/by-number/INV-94F00B8F/ HTTP/1.1" 200 0
INFO 2025-04-25 23:44:57,088 basehttp 9592 13956 "GET /api/documents/invoices/by-number/INV-94F00B8F/ HTTP/1.1" 200 696
INFO 2025-04-25 23:44:57,090 basehttp 9592 13956 "OPTIONS /api/documents/buyers/ HTTP/1.1" 200 0
INFO 2025-04-25 23:44:57,090 basehttp 9592 8968 "OPTIONS /api/documents/sellers/ HTTP/1.1" 200 0
INFO 2025-04-25 23:44:57,133 basehttp 9592 8968 "GET /api/documents/buyers/ HTTP/1.1" 200 131
INFO 2025-04-25 23:44:57,134 basehttp 9592 13956 "GET /api/documents/sellers/ HTTP/1.1" 200 512
INFO 2025-04-25 23:44:59,383 basehttp 9592 13956 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-25 23:44:59,386 basehttp 9592 8968 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
WARNING 2025-04-26 00:21:17,676 basehttp 9592 20928 "GET /api/documents/templates/ HTTP/1.1" 401 183
WARNING 2025-04-26 00:21:17,677 basehttp 9592 4220 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 401 183
INFO 2025-04-26 00:21:17,680 basehttp 9592 4220 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 00:21:17,716 basehttp 9592 4220 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 00:21:17,722 basehttp 9592 20928 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-26 00:21:22,124 basehttp 9592 20928 "OPTIONS /api/documents/invoices/?page=1&page_size=10 HTTP/1.1" 200 0
INFO 2025-04-26 00:21:22,167 basehttp 9592 20928 "GET /api/documents/invoices/?page=1&page_size=10 HTTP/1.1" 200 2216
INFO 2025-04-26 00:21:25,129 basehttp 9592 20928 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2216
INFO 2025-04-26 00:22:13,088 autoreload 9592 18412 D:\OzhanTejarat\documents\views.py changed, reloading.
INFO 2025-04-26 00:22:14,387 autoreload 17952 9936 Watching for file changes with StatReloader
INFO 2025-04-26 00:22:51,555 autoreload 17952 9936 D:\OzhanTejarat\documents\views.py changed, reloading.
INFO 2025-04-26 00:22:52,293 autoreload 2660 14940 Watching for file changes with StatReloader
INFO 2025-04-26 00:24:27,892 autoreload 2660 14940 D:\OzhanTejarat\documents\models.py changed, reloading.
INFO 2025-04-26 00:24:28,367 autoreload 20920 1372 Watching for file changes with StatReloader
INFO 2025-04-26 00:25:47,014 autoreload 20920 1372 D:\OzhanTejarat\documents\models.py changed, reloading.
INFO 2025-04-26 00:25:47,639 autoreload 1760 21460 Watching for file changes with StatReloader
INFO 2025-04-26 00:27:58,169 autoreload 15880 8172 Watching for file changes with StatReloader
INFO 2025-04-26 00:28:04,601 basehttp 15880 13152 "GET /admin/ HTTP/1.1" 200 25146
INFO 2025-04-26 00:28:04,608 basehttp 15880 1384 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,608 basehttp 15880 13152 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,608 basehttp 15880 11580 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,616 basehttp 15880 11580 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,617 basehttp 15880 11580 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,619 basehttp 15880 11580 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,621 basehttp 15880 2984 "GET /static/admin/js/theme.js HTTP/1.1" 200 1653
INFO 2025-04-26 00:28:04,622 basehttp 15880 13152 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2025-04-26 00:28:04,627 basehttp 15880 13152 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,627 basehttp 15880 11580 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 304 0
INFO 2025-04-26 00:28:04,631 basehttp 15880 18496 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 200 3063
INFO 2025-04-26 00:28:04,632 basehttp 15880 1384 "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
WARNING 2025-04-26 00:28:05,191 basehttp 15880 1384 "GET /favicon.ico HTTP/1.1" 404 3592
INFO 2025-04-26 00:28:09,943 basehttp 15880 1384 "GET /admin/documents/invoiceitem/ HTTP/1.1" 200 20336
INFO 2025-04-26 00:28:09,956 basehttp 15880 1384 "GET /static/admin/css/changelists.css HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,957 basehttp 15880 11580 "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,959 basehttp 15880 12504 "GET /static/admin/js/core.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,960 basehttp 15880 3716 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,960 basehttp 15880 11580 "GET /static/admin/js/urlify.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,961 basehttp 15880 1384 "GET /static/admin/js/actions.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,962 basehttp 15880 9968 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,962 basehttp 15880 12504 "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,962 basehttp 15880 3716 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,968 basehttp 15880 3716 "GET /static/admin/js/filters.js HTTP/1.1" 304 0
INFO 2025-04-26 00:28:09,970 basehttp 15880 18496 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2025-04-26 00:28:09,991 basehttp 15880 13356 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2025-04-26 00:28:09,992 basehttp 15880 2984 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2025-04-26 00:28:09,993 basehttp 15880 7004 "GET /static/admin/js/actions.js HTTP/1.1" 200 8076
INFO 2025-04-26 00:28:09,993 basehttp 15880 18496 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2025-04-26 00:28:09,995 basehttp 15880 1768 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9097
INFO 2025-04-26 00:28:10,001 basehttp 15880 13356 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2025-04-26 00:28:10,004 basehttp 15880 13152 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:10,015 basehttp 15880 17340 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2025-04-26 00:28:10,017 basehttp 15880 13152 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
INFO 2025-04-26 00:28:10,046 basehttp 15880 2984 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2025-04-26 00:28:10,435 basehttp 15880 2984 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:12,002 basehttp 15880 13152 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 00:28:12,042 basehttp 15880 13152 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:12,079 basehttp 15880 2984 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:13,933 basehttp 15880 13152 "GET /admin/documents/invoice/1/change/ HTTP/1.1" 200 41555
INFO 2025-04-26 00:28:13,951 basehttp 15880 13152 "GET /static/admin/css/forms.css HTTP/1.1" 200 8794
INFO 2025-04-26 00:28:13,954 basehttp 15880 12504 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-04-26 00:28:13,957 basehttp 15880 3716 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2025-04-26 00:28:13,957 basehttp 15880 2984 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-04-26 00:28:13,958 basehttp 15880 9968 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-04-26 00:28:13,960 basehttp 15880 13152 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11564
INFO 2025-04-26 00:28:13,967 basehttp 15880 13152 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2025-04-26 00:28:13,967 basehttp 15880 17340 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-04-26 00:28:13,967 basehttp 15880 2984 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2025-04-26 00:28:13,975 basehttp 15880 13152 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-04-26 00:28:13,978 basehttp 15880 1384 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:13,992 basehttp 15880 2984 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-04-26 00:28:14,005 basehttp 15880 1384 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-04-26 00:28:14,022 basehttp 15880 17340 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:19,277 basehttp 15880 1384 "POST /admin/documents/invoice/1/change/ HTTP/1.1" 302 0
INFO 2025-04-26 00:28:19,422 basehttp 15880 1384 "GET /admin/documents/invoice/ HTTP/1.1" 200 20478
INFO 2025-04-26 00:28:19,458 basehttp 15880 1384 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:19,471 basehttp 15880 1384 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-04-26 00:28:19,591 basehttp 15880 17340 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:22,020 basehttp 15880 1384 "GET /admin/documents/invoice/2/change/ HTTP/1.1" 200 41476
INFO 2025-04-26 00:28:22,058 basehttp 15880 1384 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:28:22,096 basehttp 15880 17340 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 00:36:50,198 autoreload 6436 16400 Watching for file changes with StatReloader
WARNING 2025-04-26 01:13:38,562 basehttp 6436 17460 "GET /api/documents/templates/ HTTP/1.1" 401 183
WARNING 2025-04-26 01:13:38,562 basehttp 6436 13024 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 401 183
INFO 2025-04-26 01:13:38,568 basehttp 6436 13024 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
INFO 2025-04-26 01:13:38,570 basehttp 6436 13024 "POST /api/accounts/token/refresh/ HTTP/1.1" 200 241
INFO 2025-04-26 01:13:38,607 basehttp 6436 13024 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:13:38,625 basehttp 6436 17460 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2218
INFO 2025-04-26 01:14:44,400 autoreload 6436 16400 D:\OzhanTejarat\documents\serializers.py changed, reloading.
INFO 2025-04-26 01:14:45,166 autoreload 7400 17200 Watching for file changes with StatReloader
INFO 2025-04-26 01:14:47,294 basehttp 7400 10304 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:14:48,451 basehttp 7400 10304 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:14:48,456 basehttp 7400 12988 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2263
INFO 2025-04-26 01:15:07,380 basehttp 7400 12988 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:15:11,885 basehttp 7400 12988 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:15:11,889 basehttp 7400 10304 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2263
INFO 2025-04-26 01:15:12,690 basehttp 7400 10304 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:15:39,731 basehttp 7400 19044 "POST /admin/documents/invoice/2/change/ HTTP/1.1" 302 0
INFO 2025-04-26 01:15:39,785 basehttp 7400 19044 "GET /admin/documents/invoice/ HTTP/1.1" 200 20477
INFO 2025-04-26 01:15:39,824 basehttp 7400 19044 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:15:41,578 basehttp 7400 10304 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:15:41,582 basehttp 7400 12988 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2262
INFO 2025-04-26 01:16:24,418 autoreload 7400 17200 D:\OzhanTejarat\documents\models.py changed, reloading.
INFO 2025-04-26 01:16:25,173 autoreload 13196 16672 Watching for file changes with StatReloader
INFO 2025-04-26 01:16:43,208 autoreload 13196 16672 D:\OzhanTejarat\documents\models.py changed, reloading.
INFO 2025-04-26 01:16:43,937 autoreload 8636 772 Watching for file changes with StatReloader
INFO 2025-04-26 01:16:45,743 basehttp 8636 17084 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:16:45,748 basehttp 8636 9296 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 2263
INFO 2025-04-26 01:16:45,813 basehttp 8636 9296 "GET /api/notifications/ HTTP/1.1" 200 2079
INFO 2025-04-26 01:17:06,580 basehttp 8636 5036 "GET /admin/documents/invoice/2/change/ HTTP/1.1" 200 41935
INFO 2025-04-26 01:17:06,621 basehttp 8636 5036 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
ERROR 2025-04-26 01:17:09,626 log 8636 5036 Internal Server Error: /admin/documents/invoice/2/change/
Traceback (most recent call last):
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\backends\base\base.py", line 303, in _commit
    return self.connection.commit()
           ~~~~~~~~~~~~~~~~~~~~~~^^
psycopg2.errors.ForeignKeyViolation: insert or update on table "documents_invoice" violates foreign key constraint "documents_invoice_cottage_id_304c7d12_fk_cottage_cottage_id"
DETAIL:  Key (cottage_id)=(35799175) is not present in table "cottage_cottage".


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\contrib\admin\options.py", line 718, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
           ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\decorators.py", line 188, in _view_wrapper
    result = _process_exception(request, e)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\decorators.py", line 186, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\views\decorators\cache.py", line 80, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\contrib\admin\sites.py", line 241, in inner
    return view(request, *args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\contrib\admin\options.py", line 1964, in change_view
    return self.changeform_view(request, object_id, form_url, extra_context)
           ~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\decorators.py", line 48, in _wrapper
    return bound_method(*args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\decorators.py", line 188, in _view_wrapper
    result = _process_exception(request, e)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\decorators.py", line 186, in _view_wrapper
    response = view_func(request, *args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\contrib\admin\options.py", line 1819, in changeform_view
    with transaction.atomic(using=router.db_for_write(self.model)):
         ~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\transaction.py", line 263, in __exit__
    connection.commit()
    ~~~~~~~~~~~~~~~~~^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\utils\asyncio.py", line 26, in inner
    return func(*args, **kwargs)
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\backends\base\base.py", line 327, in commit
    self._commit()
    ~~~~~~~~~~~~^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\backends\base\base.py", line 302, in _commit
    with debug_transaction(self, "COMMIT"), self.wrap_database_errors:
                                            ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "D:\OzhanTejarat\venv\Lib\site-packages\django\db\backends\base\base.py", line 303, in _commit
    return self.connection.commit()
           ~~~~~~~~~~~~~~~~~~~~~~^^
django.db.utils.IntegrityError: insert or update on table "documents_invoice" violates foreign key constraint "documents_invoice_cottage_id_304c7d12_fk_cottage_cottage_id"
DETAIL:  Key (cottage_id)=(35799175) is not present in table "cottage_cottage".

ERROR 2025-04-26 01:17:09,630 basehttp 8636 5036 "POST /admin/documents/invoice/2/change/ HTTP/1.1" 500 152279
INFO 2025-04-26 01:18:54,122 autoreload 20764 13016 Watching for file changes with StatReloader
INFO 2025-04-26 01:18:56,080 basehttp 20764 11332 "GET /admin/documents/invoice/2/change/ HTTP/1.1" 200 42149
INFO 2025-04-26 01:18:56,125 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:18:58,585 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:02,477 basehttp 20764 11332 "GET /admin/documents/invoice/3/change/ HTTP/1.1" 200 41924
INFO 2025-04-26 01:19:02,515 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:04,925 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:05,823 basehttp 20764 11332 "GET /admin/documents/invoice/2/change/ HTTP/1.1" 200 41935
INFO 2025-04-26 01:19:05,866 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:09,916 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:11,085 basehttp 20764 11332 "GET /admin/documents/invoice/1/change/ HTTP/1.1" 200 42023
INFO 2025-04-26 01:19:11,120 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:14,627 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:16,262 basehttp 20764 11332 "GET /admin/documents/invoice/3/change/ HTTP/1.1" 200 41924
INFO 2025-04-26 01:19:16,301 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:18,017 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:22,749 basehttp 20764 11332 "POST /admin/documents/invoice/ HTTP/1.1" 200 19143
INFO 2025-04-26 01:19:22,769 basehttp 20764 11332 "GET /static/admin/js/cancel.js HTTP/1.1" 200 884
INFO 2025-04-26 01:19:24,522 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:33,719 basehttp 20764 11332 "GET /admin/documents/invoice/1/change/ HTTP/1.1" 200 42023
INFO 2025-04-26 01:19:33,762 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:35,587 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20263
INFO 2025-04-26 01:19:36,634 basehttp 20764 11332 "GET /admin/documents/invoice/2/change/ HTTP/1.1" 200 41935
INFO 2025-04-26 01:19:36,670 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:38,491 basehttp 20764 11332 "GET /admin/documents/invoice/2/delete/ HTTP/1.1" 200 18514
INFO 2025-04-26 01:19:39,499 basehttp 20764 11332 "POST /admin/documents/invoice/2/delete/ HTTP/1.1" 302 0
INFO 2025-04-26 01:19:39,543 basehttp 20764 11332 "GET /admin/documents/invoice/ HTTP/1.1" 200 20146
INFO 2025-04-26 01:19:39,580 basehttp 20764 11332 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:49,452 autoreload 1420 12180 Watching for file changes with StatReloader
INFO 2025-04-26 01:19:51,830 basehttp 1420 16256 "GET /admin/documents/invoice/3/change/ HTTP/1.1" 200 41924
INFO 2025-04-26 01:19:51,867 basehttp 1420 16256 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:54,489 basehttp 1420 16256 "POST /admin/documents/invoice/3/change/ HTTP/1.1" 302 0
INFO 2025-04-26 01:19:54,531 basehttp 1420 16256 "GET /admin/documents/invoice/ HTTP/1.1" 200 20195
INFO 2025-04-26 01:19:54,568 basehttp 1420 16256 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:55,786 basehttp 1420 16256 "GET /admin/documents/invoice/1/change/ HTTP/1.1" 200 42023
INFO 2025-04-26 01:19:55,822 basehttp 1420 16256 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:19:58,125 basehttp 1420 16256 "POST /admin/documents/invoice/1/change/ HTTP/1.1" 302 0
INFO 2025-04-26 01:19:58,268 basehttp 1420 16256 "GET /admin/documents/invoice/ HTTP/1.1" 200 20196
INFO 2025-04-26 01:19:58,305 basehttp 1420 16256 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-04-26 01:20:02,261 basehttp 1420 8576 "GET /api/documents/templates/ HTTP/1.1" 200 2
INFO 2025-04-26 01:20:02,269 basehttp 1420 21428 "GET /api/documents/invoices/?page=1&page_size=5 HTTP/1.1" 200 1561
INFO 2025-04-26 01:20:52,998 basehttp 1420 21428 "OPTIONS /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 0
INFO 2025-04-26 01:20:53,067 basehttp 1420 21428 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-26 01:20:55,371 basehttp 1420 21428 "OPTIONS /api/performas/31377463/ HTTP/1.1" 200 0
WARNING 2025-04-26 01:20:55,426 basehttp 1420 21428 "GET /api/performas/31377463/ HTTP/1.1" 404 30
INFO 2025-04-26 01:20:58,510 basehttp 1420 21428 "GET /api/cottage-goods/?page=1&page_size=50 HTTP/1.1" 200 25911
INFO 2025-04-26 01:20:59,723 basehttp 1420 21428 "OPTIONS /api/cottages/by-number/35799376/ HTTP/1.1" 200 0
